time,L1_J1,L1_J2,L1_J3,L4_J1,L4_J2,L4_J3
3.712860345840454,4.2094905381157055,-2.090358578805175,-1.5128610718851823,0.5134097176411315,-0.22339711671017826,-0.06541278420175284
3.7208518981933594,4.214358358308087,-2.0890089469300177,-1.51215198586182,0.5241371905368006,-0.2603975594637197,-0.08828576121831963
3.728344202041626,4.215257372936562,-2.0881915933220236,-1.511707472334472,0.5332697475648647,-0.2968096076452103,-0.11087765121485434
3.7359962463378906,4.225925396362343,-2.094679999900411,-1.5159213034291517,0.54550684169766,-0.3286477183766744,-0.13034166292506225
3.7429373264312744,4.22307306790434,-2.095769004537584,-1.5165611931709837,0.5526699658507714,-0.361216386762342,-0.15047610361988442
3.7502481937408447,4.2268524176650235,-2.0995452346747077,-1.518980186585635,0.5633762039681253,-0.39575396216462805,-0.1718296940085257
3.7574589252471924,4.228215209701578,-2.099797492125628,-1.5191435080686493,0.5706648911580536,-0.43142301739801664,-0.1939655445888703
3.7657947540283203,4.2410692134989105,-2.0969497472452385,-1.5173498023308138,0.585405722811865,-0.47107360825535255,-0.21869543551131782
3.7732040882110596,4.241581555966471,-2.099454873752342,-1.5189120155795823,0.5917133366082127,-0.5142261141259871,-0.24558763559030533
3.7806921005249023,4.243969750747844,-2.1027980666001262,-1.5208680011689588,0.6018742392540899,-0.5389741732509336,-0.2608157205633692
3.7881064414978027,4.249915538536662,-2.110622673693566,-1.5257243028640322,0.6120431388491809,-0.5798220018939009,-0.2861246710404821
3.795339822769165,4.2601317393661695,-2.115495767847487,-1.5286635228128633,0.6201834392088721,-0.6145294817139304,-0.30769017622037026
3.802767753601074,4.266098795205221,-2.1197043415779455,-1.5311762144514256,0.629387143159497,-0.6468955362194763,-0.3276365530755706
3.8095295429229736,4.259400762892881,-2.1266499818868474,-1.5353098749771625,0.6403143607026142,-0.6795216966011817,-0.3479855261016022
3.816798686981201,4.257261805393169,-2.133230441058787,-1.5391940491036882,0.6510373778112175,-0.7222492517961088,-0.3749577506173179
3.8235080242156982,4.272315638362933,-2.1314601614822055,-1.537766581260685,0.6553790818469543,-0.7556906244720923,-0.39583033330842066
3.830171585083008,4.278617461573192,-2.139156953224418,-1.5423958939309883,0.6683783239329417,-0.7887103710789156,-0.41648709240118487
3.837860584259033,4.283396266077463,-2.14995310539685,-1.5487414487183326,0.6782320504415866,-0.8217214748853768,-0.43694364550027676
3.8450233936309814,4.2828228633158645,-2.1532085193785235,-1.550404141109416,0.6867413466006483,-0.85865814850833,-0.4601061160350129
3.853081703186035,4.305332888181441,-2.1626865830054456,-1.5560397811090008,0.7007395256998706,-0.8983559291150637,-0.48492380227803
3.860694169998169,4.301278241227031,-2.157629852224524,-1.552309234967749,0.7046409261037649,-0.940107842638237,-0.5112926351679881
3.8686656951904297,4.318346904805731,-2.169134074189915,-1.559147947606167,0.7211670721372061,-0.9764272579446779,-0.5338514428169875
3.875974416732788,4.294761247046111,-2.1696313316402707,-1.5587973171736182,0.7258139463410695,-1.0149423262272794,-0.5581324539230956
3.8849568367004395,4.284884767648307,-2.177338015627141,-1.563235407626352,0.740864511254374,-1.0784969611480433,-0.5988399785762194
3.89198899269104,4.280390244880659,-2.1818012493974717,-1.5652435180775475,0.7516997860254055,-1.1075411037049472,-0.6167732297513925
3.898895025253296,4.289164323571661,-2.184830991070346,-1.5666666380100596,0.7576185388698935,-1.139152559346847,-0.63649926931667
3.9057884216308594,4.283263800837875,-2.1871132387036694,-1.567420872028516,0.7696779399599989,-1.1976769013669866,-0.6745035895771052
3.9133543968200684,4.286425398247729,-2.191009878344093,-1.5692141628762284,0.773620395869991,-1.2378030187062525,-0.6997476934885701
3.920844078063965,4.286109301335411,-2.206320153059427,-1.577964785073428,0.7926041442467285,-1.2709187923149994,-0.7204793792389027
3.92834734916687,4.222806668754917,-2.248914748637117,-1.6039366823897863,0.830672399915239,-1.3120322357324006,-0.7466491479487581
3.9369168281555176,4.2531635639013405,-2.2098203698646897,-1.578133569418536,0.8199362331692187,-1.3687684974268068,-0.7830247352857884
3.9438576698303223,4.268307859652452,-2.190933124138436,-1.56543012472951,0.8285694928691771,-1.4054463162290594,-0.8074934929499523
